This dataset was obtained through the ICEH retriever, a data platform developed by the International Center for Equity in Health (https://www.equidade.org/retriever)
Database version: 2026-04
ISO,Country,Year,Final Year,Source,UNICEF Region,Indicator Code,Indicator,Reference,Strat,Level,Estimate,Standard Error,Sample Size
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,wealth deciles,D07,73.1,4.2,125
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,wealth deciles,D08,64.7,4.8,122
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,wealth deciles,D09,56.1,5.6,134
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,wealth deciles,D10,44.1,5.4,100
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,wealth quintiles,Q1,84.8,4.0,236
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,wealth quintiles,Q2,87.3,2.8,256
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,wealth quintiles,Q3,72.7,4.3,270
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,wealth quintiles,Q4,68.9,3.6,247
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,wealth quintiles,Q5,51.4,4.3,234
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,woman's education,none,77.2,2.2,1019
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,woman's education,primary,59.8,4.1,177
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,woman's education,secondary+,44.0,7.8,44
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,woman's education (4 groups),none,77.2,2.2,1019
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,woman's education (4 groups),primary,59.8,4.1,177
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,woman's education (4 groups),secondary,44.6,7.9,42
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,vzdpt24_35,Percentage of children who did not receive any dose of DPT vaccine,Children aged 24-35 months,woman's education (4 groups),higher,SS,SS,2
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,area,urban,8.4,0.7,2087
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,area,rural,15.9,0.8,3531
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,national,all,13.2,0.6,5618
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,sex,male,14.3,0.9,2914
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,sex,female,12.0,0.7,2704
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,subnational unit,Somaliland,11.3,1.1,938
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,subnational unit,Puntland,22.4,1.8,1229
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,subnational unit,South Central,12.3,0.8,3451
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth deciles,D01,16.0,2.2,506
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth deciles,D02,17.1,2.0,521
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth deciles,D03,12.7,1.5,576
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth deciles,D04,16.9,1.9,538
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth deciles,D05,17.7,1.9,564
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth deciles,D06,15.1,1.4,584
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth deciles,D07,13.4,1.5,628
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth deciles,D08,9.0,1.2,602
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth deciles,D09,6.8,1.0,620
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth deciles,D10,6.2,1.1,479
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth quintiles,Q1,16.6,1.4,1027
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth quintiles,Q2,14.7,1.3,1114
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth quintiles,Q3,16.4,1.2,1148
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth quintiles,Q4,11.2,1.0,1230
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,wealth quintiles,Q5,6.6,0.8,1099
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,woman's education,none,14.0,0.7,4619
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,woman's education,primary,9.1,1.2,805
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,woman's education,secondary+,10.6,2.5,177
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,woman's education (4 groups),none,14.0,0.7,4619
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,woman's education (4 groups),primary,9.1,1.2,805
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,woman's education (4 groups),secondary,9.9,2.6,164
SOM,Somalia,2006,2006,MICS,Eastern & Southern Africa,wast5,Percentage of children who are wasted,Live births in the last 5 years,woman's education (4 groups),higher,SS,SS,13
